"t","m","id","id2","cve","valor","DesGeo"
2015,1,"i25","e","2",0,"E"
2015,2,"i25","e","2",0,"E"
2015,3,"i25","e","2",0,"E"
2015,4,"i25","e","2",0,"E"
2016,1,"i25","e","2",0,"E"
2016,2,"i25","e","2",0,"E"
2016,3,"i25","e","2",0,"E"
2016,4,"i25","e","2",0,"E"
2012,2,"i25","e","20",0,"E"
2012,3,"i25","e","20",0,"E"
2012,4,"i25","e","20",0,"E"
2013,1,"i25","e","20",0,"E"
2013,2,"i25","e","20",0,"E"
2013,3,"i25","e","20",0,"E"
2013,4,"i25","e","20",0,"E"
2014,1,"i25","e","20",0,"E"
2014,2,"i25","e","20",0,"E"
2014,3,"i25","e","20",0,"E"
2014,4,"i25","e","20",0,"E"
2015,1,"i25","e","20",0,"E"
2015,2,"i25","e","20",0,"E"
2015,3,"i25","e","20",0,"E"
2015,4,"i25","e","20",0,"E"
2016,1,"i25","e","20",0,"E"
2016,2,"i25","e","20",0,"E"
2016,3,"i25","e","20",0,"E"
2016,4,"i25","e","20",0,"E"
2012,2,"i25","e","21",0,"E"
2012,3,"i25","e","21",0,"E"
2012,4,"i25","e","21",0,"E"
2013,1,"i25","e","21",0,"E"
2013,2,"i25","e","21",0,"E"
2013,3,"i25","e","21",0,"E"
2013,4,"i25","e","21",0,"E"
2014,1,"i25","e","21",0,"E"
2014,2,"i25","e","21",0,"E"
2014,3,"i25","e","21",0,"E"
2014,4,"i25","e","21",1,"E"
2015,1,"i25","e","21",0,"E"
2015,2,"i25","e","21",1,"E"
2015,3,"i25","e","21",0,"E"
2015,4,"i25","e","21",0,"E"
2016,1,"i25","e","21",0,"E"
2016,2,"i25","e","21",0,"E"
2016,3,"i25","e","21",0,"E"
2016,4,"i25","e","21",0,"E"
2012,2,"i25","e","22",0,"E"
2012,3,"i25","e","22",0,"E"
2012,4,"i25","e","22",0,"E"
2013,1,"i25","e","22",0,"E"
2013,2,"i25","e","22",0,"E"
2013,3,"i25","e","22",0,"E"
2013,4,"i25","e","22",0,"E"
2014,1,"i25","e","22",0,"E"
2014,2,"i25","e","22",0,"E"
2014,3,"i25","e","22",0,"E"
2014,4,"i25","e","22",0,"E"
2015,1,"i25","e","22",0,"E"
2015,2,"i25","e","22",0,"E"
2015,3,"i25","e","22",0.5,"E"
2015,4,"i25","e","22",0,"E"
2016,1,"i25","e","22",0,"E"
2016,2,"i25","e","22",0,"E"
2016,3,"i25","e","22",0,"E"
2016,4,"i25","e","22",0,"E"
2012,2,"i25","e","23",0,"E"
2012,3,"i25","e","23",0,"E"
2012,4,"i25","e","23",0,"E"
2013,1,"i25","e","23",0,"E"
2013,2,"i25","e","23",0,"E"
2013,3,"i25","e","23",0,"E"
2013,4,"i25","e","23",0,"E"
2014,1,"i25","e","23",0,"E"
2014,2,"i25","e","23",0,"E"
2014,3,"i25","e","23",0,"E"
2014,4,"i25","e","23",0,"E"
2015,1,"i25","e","23",0,"E"
2015,2,"i25","e","23",0,"E"
2015,3,"i25","e","23",0,"E"
2015,4,"i25","e","23",0,"E"
2016,1,"i25","e","23",0,"E"
2016,2,"i25","e","23",0,"E"
2016,3,"i25","e","23",0,"E"
2016,4,"i25","e","23",0,"E"
2012,2,"i25","e","24",0,"E"
2012,3,"i25","e","24",0,"E"
2012,4,"i25","e","24",0,"E"
2013,1,"i25","e","24",0,"E"
2013,2,"i25","e","24",0,"E"
2013,3,"i25","e","24",0,"E"
2013,4,"i25","e","24",0,"E"
2014,1,"i25","e","24",0,"E"
2014,2,"i25","e","24",0,"E"
2014,3,"i25","e","24",0,"E"
2014,4,"i25","e","24",0,"E"
2015,1,"i25","e","24",0,"E"
2015,2,"i25","e","24",0,"E"
2015,3,"i25","e","24",0,"E"
2015,4,"i25","e","24",0,"E"
2016,1,"i25","e","24",0,"E"
2016,2,"i25","e","24",0,"E"
2016,3,"i25","e","24",0,"E"
2016,4,"i25","e","24",0,"E"
2012,2,"i25","e","25",0,"E"
2012,3,"i25","e","25",0,"E"
2012,4,"i25","e","25",0,"E"
2013,1,"i25","e","25",0,"E"
2013,2,"i25","e","25",0,"E"
2013,3,"i25","e","25",0,"E"
2013,4,"i25","e","25",0,"E"
2014,1,"i25","e","25",0,"E"
2014,2,"i25","e","25",0,"E"
2014,3,"i25","e","25",0,"E"
2014,4,"i25","e","25",0,"E"
2015,1,"i25","e","25",0,"E"
2015,2,"i25","e","25",0,"E"
2015,3,"i25","e","25",0,"E"
2015,4,"i25","e","25",0,"E"
2016,1,"i25","e","25",0,"E"
2016,2,"i25","e","25",0,"E"
2016,3,"i25","e","25",0,"E"
2016,4,"i25","e","25",0,"E"
2012,2,"i25","e","26",0,"E"
2012,3,"i25","e","26",0,"E"
2012,4,"i25","e","26",0,"E"
2013,1,"i25","e","26",0,"E"
2013,2,"i25","e","26",0,"E"
2013,3,"i25","e","26",0,"E"
2013,4,"i25","e","26",0,"E"
2014,1,"i25","e","26",0,"E"
2014,2,"i25","e","26",0,"E"
2014,3,"i25","e","26",0,"E"
2014,4,"i25","e","26",0,"E"
2015,1,"i25","e","26",0,"E"
2015,2,"i25","e","26",0,"E"
2015,3,"i25","e","26",0,"E"
2015,4,"i25","e","26",0,"E"
2016,1,"i25","e","26",0,"E"
2016,2,"i25","e","26",0,"E"
2016,3,"i25","e","26",0,"E"
2016,4,"i25","e","26",0,"E"
2012,2,"i25","e","27",0,"E"
2012,3,"i25","e","27",0,"E"
2012,4,"i25","e","27",0,"E"
2013,1,"i25","e","27",0,"E"
2013,2,"i25","e","27",0,"E"
2013,3,"i25","e","27",0,"E"
2013,4,"i25","e","27",0,"E"
2014,1,"i25","e","27",0,"E"
2014,2,"i25","e","27",0,"E"
2014,3,"i25","e","27",0,"E"
2014,4,"i25","e","27",0,"E"
2015,1,"i25","e","27",0,"E"
2015,2,"i25","e","27",0,"E"
2015,3,"i25","e","27",0,"E"
2015,4,"i25","e","27",0,"E"
2016,1,"i25","e","27",0,"E"
2016,2,"i25","e","27",0,"E"
2016,3,"i25","e","27",0,"E"
2016,4,"i25","e","27",0,"E"
2012,2,"i25","e","29",0,"E"
2012,3,"i25","e","29",0,"E"
2012,4,"i25","e","29",0,"E"
2013,1,"i25","e","29",0,"E"
2013,2,"i25","e","29",0,"E"
2013,3,"i25","e","29",0,"E"
2013,4,"i25","e","29",0,"E"
2014,1,"i25","e","29",0,"E"
2014,2,"i25","e","29",0,"E"
2014,3,"i25","e","29",0,"E"
2014,4,"i25","e","29",0,"E"
2015,1,"i25","e","29",0,"E"
2015,2,"i25","e","29",0,"E"
2015,3,"i25","e","29",0,"E"
2015,4,"i25","e","29",0,"E"
2016,1,"i25","e","29",0,"E"
2016,2,"i25","e","29",0,"E"
2016,3,"i25","e","29",0,"E"
2016,4,"i25","e","29",0,"E"
2012,2,"i25","e","3",0,"E"
2012,3,"i25","e","3",0,"E"
2012,4,"i25","e","3",0,"E"
2013,1,"i25","e","3",0,"E"
2013,2,"i25","e","3",0,"E"
2013,3,"i25","e","3",0,"E"
2013,4,"i25","e","3",0,"E"
2014,1,"i25","e","3",0,"E"
2014,2,"i25","e","3",0,"E"
2014,3,"i25","e","3",0,"E"
2014,4,"i25","e","3",0,"E"
2015,1,"i25","e","3",0,"E"
2015,2,"i25","e","3",0,"E"
2015,3,"i25","e","3",0,"E"
2015,4,"i25","e","3",0,"E"
2016,1,"i25","e","3",0,"E"
2016,2,"i25","e","3",0,"E"
2016,3,"i25","e","3",0,"E"
2016,4,"i25","e","3",0,"E"
2012,2,"i25","e","30",0,"E"
2012,3,"i25","e","30",0,"E"
2012,4,"i25","e","30",0,"E"
2013,1,"i25","e","30",0,"E"
2013,2,"i25","e","30",0,"E"
2013,3,"i25","e","30",0,"E"
2013,4,"i25","e","30",0,"E"
2014,1,"i25","e","30",0,"E"
2014,2,"i25","e","30",0,"E"
2014,3,"i25","e","30",0,"E"
2014,4,"i25","e","30",1,"E"
2015,1,"i25","e","30",0,"E"
2015,2,"i25","e","30",0,"E"
2015,3,"i25","e","30",0,"E"
2015,4,"i25","e","30",0,"E"
2016,1,"i25","e","30",0,"E"
2016,2,"i25","e","30",0,"E"
2016,3,"i25","e","30",0,"E"
2016,4,"i25","e","30",0,"E"
2012,2,"i25","e","31",0,"E"
2012,3,"i25","e","31",0,"E"
2012,4,"i25","e","31",0,"E"
2013,1,"i25","e","31",0,"E"
2013,2,"i25","e","31",0,"E"
2013,3,"i25","e","31",0,"E"
2013,4,"i25","e","31",0,"E"
2014,1,"i25","e","31",0,"E"
2014,2,"i25","e","31",0,"E"
2014,3,"i25","e","31",0,"E"
2014,4,"i25","e","31",0,"E"
2015,1,"i25","e","31",0,"E"
2015,2,"i25","e","31",0,"E"
2015,3,"i25","e","31",0,"E"
2015,4,"i25","e","31",0,"E"
2016,1,"i25","e","31",0,"E"
2016,2,"i25","e","31",0,"E"
2016,3,"i25","e","31",0,"E"
2016,4,"i25","e","31",0,"E"
2012,2,"i25","e","5",0,"E"
2012,3,"i25","e","5",0,"E"
2012,4,"i25","e","5",0,"E"
2013,1,"i25","e","5",0,"E"
2013,2,"i25","e","5",0,"E"
2013,3,"i25","e","5",0,"E"
2013,4,"i25","e","5",0,"E"
2014,1,"i25","e","5",0,"E"
2014,2,"i25","e","5",0,"E"
2014,3,"i25","e","5",0,"E"
2014,4,"i25","e","5",0,"E"
2015,1,"i25","e","5",0,"E"
2015,2,"i25","e","5",1,"E"
2015,3,"i25","e","5",0,"E"
2015,4,"i25","e","5",0,"E"
2016,1,"i25","e","5",0,"E"
2016,2,"i25","e","5",0,"E"
2016,3,"i25","e","5",0,"E"
2016,4,"i25","e","5",0,"E"
2012,2,"i25","e","6",0,"E"
2012,3,"i25","e","6",0,"E"
2012,4,"i25","e","6",0,"E"
2013,1,"i25","e","6",0,"E"
2013,2,"i25","e","6",0,"E"
2013,3,"i25","e","6",0,"E"
2013,4,"i25","e","6",0,"E"
2014,1,"i25","e","6",0,"E"
2014,2,"i25","e","6",0,"E"
2014,3,"i25","e","6",0,"E"
2014,4,"i25","e","6",0,"E"
2015,1,"i25","e","6",0,"E"
2015,2,"i25","e","6",1,"E"
2015,3,"i25","e","6",0,"E"
2015,4,"i25","e","6",0,"E"
2016,1,"i25","e","6",0,"E"
2016,2,"i25","e","6",0,"E"
2016,3,"i25","e","6",0,"E"
2016,4,"i25","e","6",0,"E"
2012,2,"i25","e","7",0,"E"
2012,3,"i25","e","7",0,"E"
2012,4,"i25","e","7",0,"E"
2013,1,"i25","e","7",0,"E"
2013,2,"i25","e","7",0,"E"
2013,3,"i25","e","7",0,"E"
2013,4,"i25","e","7",0,"E"
2014,1,"i25","e","7",0,"E"
2014,2,"i25","e","7",0,"E"
2014,3,"i25","e","7",0,"E"
2014,4,"i25","e","7",0,"E"
2015,1,"i25","e","7",0,"E"
2015,2,"i25","e","7",0,"E"
2015,3,"i25","e","7",0,"E"
2015,4,"i25","e","7",0,"E"
2016,1,"i25","e","7",0,"E"
2016,2,"i25","e","7",0,"E"
2016,3,"i25","e","7",0,"E"
2016,4,"i25","e","7",0,"E"
2012,2,"i25","f","0",0,"N"
2012,3,"i25","f","0",0,"N"
2012,4,"i25","f","0",0,"N"
2013,1,"i25","f","0",0,"N"
2013,2,"i25","f","0",0,"N"
2013,3,"i25","f","0",0,"N"
2013,4,"i25","f","0",0,"N"
2014,1,"i25","f","0",0,"N"
2014,2,"i25","f","0",0,"N"
2014,3,"i25","f","0",0,"N"
2014,4,"i25","f","0",0,"N"
2015,1,"i25","f","0",1,"N"
2015,2,"i25","f","0",2.2436974789916,"N"
2015,3,"i25","f","0",1.15079365079365,"N"
2015,4,"i25","f","0",1.23448690469967,"N"
2016,1,"i25","f","0",0,"N"
2016,2,"i25","f","0",0,"N"
2016,3,"i25","f","0",0,"N"
2016,4,"i25","f","0",0,"N"
2012,2,"i25","f","1",0,"E"
2012,3,"i25","f","1",0,"E"
2012,4,"i25","f","1",0,"E"
2013,1,"i25","f","1",0,"E"
2013,2,"i25","f","1",0,"E"
2013,3,"i25","f","1",0,"E"
2013,4,"i25","f","1",0,"E"
2014,1,"i25","f","1",0,"E"
2014,2,"i25","f","1",0,"E"
2014,3,"i25","f","1",0,"E"
2014,4,"i25","f","1",0,"E"
2015,1,"i25","f","1",0,"E"
2015,2,"i25","f","1",0,"E"
2015,3,"i25","f","1",0,"E"
2015,4,"i25","f","1",1,"E"
2016,1,"i25","f","1",0,"E"
2016,2,"i25","f","1",0,"E"
2016,3,"i25","f","1",0,"E"
2016,4,"i25","f","1",0,"E"
2012,2,"i25","f","12",0,"E"
2012,3,"i25","f","12",0,"E"
2012,4,"i25","f","12",0,"E"
2013,1,"i25","f","12",0,"E"
2013,2,"i25","f","12",0,"E"
2013,3,"i25","f","12",0,"E"
2013,4,"i25","f","12",0,"E"
2014,1,"i25","f","12",0,"E"
2014,2,"i25","f","12",0,"E"
2014,3,"i25","f","12",0,"E"
2014,4,"i25","f","12",0,"E"
2015,1,"i25","f","12",0,"E"
2015,2,"i25","f","12",0,"E"
2015,3,"i25","f","12",0,"E"
2015,4,"i25","f","12",0,"E"
2016,1,"i25","f","12",0,"E"
2016,2,"i25","f","12",0,"E"
2016,3,"i25","f","12",0,"E"
2016,4,"i25","f","12",0,"E"
2012,2,"i25","f","13",0,"E"
2012,3,"i25","f","13",0,"E"
2012,4,"i25","f","13",0,"E"
2013,1,"i25","f","13",0,"E"
2013,2,"i25","f","13",0,"E"
2013,3,"i25","f","13",0,"E"
2013,4,"i25","f","13",0,"E"
2014,1,"i25","f","13",0,"E"
2014,2,"i25","f","13",0,"E"
2014,3,"i25","f","13",0,"E"
2014,4,"i25","f","13",0,"E"
2015,1,"i25","f","13",0,"E"
2015,2,"i25","f","13",1,"E"
2015,3,"i25","f","13",0,"E"
2015,4,"i25","f","13",0,"E"
2016,1,"i25","f","13",0,"E"
2016,2,"i25","f","13",0,"E"
2016,3,"i25","f","13",0,"E"
2016,4,"i25","f","13",0,"E"
2012,2,"i25","f","14",0,"E"
2012,3,"i25","f","14",0,"E"
2012,4,"i25","f","14",0,"E"
2013,1,"i25","f","14",0,"E"
2013,2,"i25","f","14",0,"E"
2013,3,"i25","f","14",0,"E"
2013,4,"i25","f","14",0,"E"
2014,1,"i25","f","14",0,"E"
2014,2,"i25","f","14",0,"E"
2014,3,"i25","f","14",0,"E"
2014,4,"i25","f","14",0,"E"
2015,1,"i25","f","14",0,"E"
2015,2,"i25","f","14",1.5,"E"
2015,3,"i25","f","14",1.2,"E"
2015,4,"i25","f","14",1.8,"E"
2016,1,"i25","f","14",0,"E"
2016,2,"i25","f","14",0,"E"
2016,3,"i25","f","14",0,"E"
2016,4,"i25","f","14",0,"E"
2012,2,"i25","f","15",0,"E"
2012,3,"i25","f","15",0,"E"
2012,4,"i25","f","15",0,"E"
2013,1,"i25","f","15",0,"E"
2013,2,"i25","f","15",0,"E"
2013,3,"i25","f","15",0,"E"
2013,4,"i25","f","15",0,"E"
2014,1,"i25","f","15",0,"E"
2014,2,"i25","f","15",0,"E"
2014,3,"i25","f","15",0,"E"
2014,4,"i25","f","15",0,"E"
2015,1,"i25","f","15",0,"E"
2015,2,"i25","f","15",1.33333333333333,"E"
2015,3,"i25","f","15",1.375,"E"
2015,4,"i25","f","15",0.5,"E"
2016,1,"i25","f","15",0,"E"
2016,2,"i25","f","15",0,"E"
2016,3,"i25","f","15",0,"E"
2016,4,"i25","f","15",0,"E"
2012,2,"i25","f","16",0,"E"
2012,3,"i25","f","16",0,"E"
2012,4,"i25","f","16",0,"E"
2013,1,"i25","f","16",0,"E"
2013,2,"i25","f","16",0,"E"
2013,3,"i25","f","16",0,"E"
2013,4,"i25","f","16",0,"E"
2014,1,"i25","f","16",0,"E"
2014,2,"i25","f","16",0,"E"
2014,3,"i25","f","16",0,"E"
2014,4,"i25","f","16",0,"E"
2015,1,"i25","f","16",0,"E"
2015,2,"i25","f","16",0,"E"
2015,3,"i25","f","16",0,"E"
2015,4,"i25","f","16",0,"E"
2016,1,"i25","f","16",0,"E"
2016,2,"i25","f","16",0,"E"
2016,3,"i25","f","16",0,"E"
2016,4,"i25","f","16",0,"E"
2012,2,"i25","f","17",0,"E"
2012,3,"i25","f","17",0,"E"
2012,4,"i25","f","17",0,"E"
2013,1,"i25","f","17",0,"E"
2013,2,"i25","f","17",0,"E"
2013,3,"i25","f","17",0,"E"
2013,4,"i25","f","17",0,"E"
2014,1,"i25","f","17",0,"E"
2014,2,"i25","f","17",0,"E"
2014,3,"i25","f","17",0,"E"
2014,4,"i25","f","17",0,"E"
2015,1,"i25","f","17",0,"E"
2015,2,"i25","f","17",1.5,"E"
2015,3,"i25","f","17",0,"E"
2015,4,"i25","f","17",1.5,"E"
2016,1,"i25","f","17",0,"E"
2016,2,"i25","f","17",0,"E"
2016,3,"i25","f","17",0,"E"
2016,4,"i25","f","17",0,"E"
2012,2,"i25","f","19",0,"E"
2012,3,"i25","f","19",0,"E"
2012,4,"i25","f","19",0,"E"
2013,1,"i25","f","19",0,"E"
2013,2,"i25","f","19",0,"E"
2013,3,"i25","f","19",0,"E"
2013,4,"i25","f","19",0,"E"
2014,1,"i25","f","19",0,"E"
2014,2,"i25","f","19",0,"E"
2014,3,"i25","f","19",0,"E"
2014,4,"i25","f","19",0,"E"
2015,1,"i25","f","19",0,"E"
2015,2,"i25","f","19",1,"E"
2015,3,"i25","f","19",0,"E"
2015,4,"i25","f","19",1,"E"
2016,1,"i25","f","19",0,"E"
2016,2,"i25","f","19",0,"E"
2016,3,"i25","f","19",0,"E"
2016,4,"i25","f","19",0,"E"
2012,2,"i25","f","20",0,"E"
2012,3,"i25","f","20",0,"E"
2012,4,"i25","f","20",0,"E"
2013,1,"i25","f","20",0,"E"
2013,2,"i25","f","20",0,"E"
2013,3,"i25","f","20",0,"E"
2013,4,"i25","f","20",0,"E"
2014,1,"i25","f","20",0,"E"
2014,2,"i25","f","20",0,"E"
2014,3,"i25","f","20",0,"E"
2014,4,"i25","f","20",0,"E"
2015,1,"i25","f","20",0,"E"
2015,2,"i25","f","20",0,"E"
2015,3,"i25","f","20",0,"E"
2015,4,"i25","f","20",1,"E"
2016,1,"i25","f","20",0,"E"
2016,2,"i25","f","20",0,"E"
2016,3,"i25","f","20",0,"E"
2016,4,"i25","f","20",0,"E"
2012,2,"i25","f","21",0,"E"
2012,3,"i25","f","21",0,"E"
2012,4,"i25","f","21",0,"E"
2013,1,"i25","f","21",0,"E"
2013,2,"i25","f","21",0,"E"
2013,3,"i25","f","21",0,"E"
2013,4,"i25","f","21",0,"E"
2014,1,"i25","f","21",0,"E"
2014,2,"i25","f","21",0,"E"
2014,3,"i25","f","21",0,"E"
2014,4,"i25","f","21",0,"E"
2015,1,"i25","f","21",0,"E"
2015,2,"i25","f","21",0,"E"
2015,3,"i25","f","21",1,"E"
2015,4,"i25","f","21",0,"E"
2016,1,"i25","f","21",0,"E"
2016,2,"i25","f","21",0,"E"
2016,3,"i25","f","21",0,"E"
2016,4,"i25","f","21",0,"E"
2012,2,"i25","f","22",0,"E"
2012,3,"i25","f","22",0,"E"
2012,4,"i25","f","22",0,"E"
2013,1,"i25","f","22",0,"E"
2013,2,"i25","f","22",0,"E"
2013,3,"i25","f","22",0,"E"
2013,4,"i25","f","22",0,"E"
2014,1,"i25","f","22",0,"E"
2014,2,"i25","f","22",0,"E"
2014,3,"i25","f","22",0,"E"
2014,4,"i25","f","22",0,"E"
2015,1,"i25","f","22",0,"E"
2015,2,"i25","f","22",1,"E"
2015,3,"i25","f","22",1,"E"
2015,4,"i25","f","22",1,"E"
2016,1,"i25","f","22",0,"E"
2016,2,"i25","f","22",0,"E"
2016,3,"i25","f","22",0,"E"
2016,4,"i25","f","22",0,"E"
2012,2,"i25","f","23",0,"E"
2012,3,"i25","f","23",0,"E"
2012,4,"i25","f","23",0,"E"
2013,1,"i25","f","23",0,"E"
2013,2,"i25","f","23",0,"E"
2013,3,"i25","f","23",0,"E"
2013,4,"i25","f","23",0,"E"
2014,1,"i25","f","23",0,"E"
2014,2,"i25","f","23",0,"E"
2014,3,"i25","f","23",0,"E"
2014,4,"i25","f","23",0,"E"
2015,1,"i25","f","23",0,"E"
2015,2,"i25","f","23",1,"E"
2015,3,"i25","f","23",1,"E"
2015,4,"i25","f","23",1,"E"
2016,1,"i25","f","23",0,"E"
2016,2,"i25","f","23",0,"E"
2016,3,"i25","f","23",0,"E"
2016,4,"i25","f","23",0,"E"
2012,2,"i25","f","24",0,"E"
2012,3,"i25","f","24",0,"E"
2012,4,"i25","f","24",0,"E"
2013,1,"i25","f","24",0,"E"
2013,2,"i25","f","24",0,"E"
2013,3,"i25","f","24",0,"E"
2013,4,"i25","f","24",0,"E"
2014,1,"i25","f","24",0,"E"
2014,2,"i25","f","24",0,"E"
2014,3,"i25","f","24",0,"E"
2014,4,"i25","f","24",0,"E"
2015,1,"i25","f","24",0,"E"
2015,2,"i25","f","24",0,"E"
2015,3,"i25","f","24",0,"E"
2015,4,"i25","f","24",0,"E"
2016,1,"i25","f","24",0,"E"
2016,2,"i25","f","24",0,"E"
2016,3,"i25","f","24",0,"E"
2016,4,"i25","f","24",0,"E"
2012,2,"i25","f","25",0,"E"
2012,3,"i25","f","25",0,"E"
2012,4,"i25","f","25",0,"E"
2013,1,"i25","f","25",0,"E"
2013,2,"i25","f","25",0,"E"
2013,3,"i25","f","25",0,"E"
2013,4,"i25","f","25",0,"E"
2014,1,"i25","f","25",0,"E"
2014,2,"i25","f","25",0,"E"
2014,3,"i25","f","25",0,"E"
2014,4,"i25","f","25",0,"E"
2015,1,"i25","f","25",0,"E"
2015,2,"i25","f","25",1,"E"
2015,3,"i25","f","25",1,"E"
2015,4,"i25","f","25",0,"E"
2016,1,"i25","f","25",0,"E"
2016,2,"i25","f","25",0,"E"
2016,3,"i25","f","25",0,"E"
2016,4,"i25","f","25",0,"E"
2012,2,"i25","f","26",0,"E"
2012,3,"i25","f","26",0,"E"
2012,4,"i25","f","26",0,"E"
2013,1,"i25","f","26",0,"E"
2013,2,"i25","f","26",0,"E"
2013,3,"i25","f","26",0,"E"
2013,4,"i25","f","26",0,"E"
2014,1,"i25","f","26",0,"E"
2014,2,"i25","f","26",0,"E"
2014,3,"i25","f","26",0,"E"
2014,4,"i25","f","26",0,"E"
2015,1,"i25","f","26",0,"E"
2015,2,"i25","f","26",0,"E"
2015,3,"i25","f","26",0,"E"
2015,4,"i25","f","26",0,"E"
2016,1,"i25","f","26",0,"E"
2016,2,"i25","f","26",0,"E"
2016,3,"i25","f","26",0,"E"
2016,4,"i25","f","26",0,"E"
2012,2,"i25","f","27",0,"E"
2012,3,"i25","f","27",0,"E"
2012,4,"i25","f","27",0,"E"
2013,1,"i25","f","27",0,"E"
2013,2,"i25","f","27",0,"E"
2013,3,"i25","f","27",0,"E"
2013,4,"i25","f","27",0,"E"
2014,1,"i25","f","27",0,"E"
2014,2,"i25","f","27",0,"E"
2014,3,"i25","f","27",0,"E"
2014,4,"i25","f","27",0,"E"
2015,1,"i25","f","27",0,"E"
2015,2,"i25","f","27",0,"E"
2015,3,"i25","f","27",0,"E"
2015,4,"i25","f","27",0,"E"
2016,1,"i25","f","27",0,"E"
2016,2,"i25","f","27",0,"E"
2016,3,"i25","f","27",0,"E"
2016,4,"i25","f","27",0,"E"
2012,2,"i25","f","30",0,"E"
2012,3,"i25","f","30",0,"E"
2012,4,"i25","f","30",0,"E"
2013,1,"i25","f","30",0,"E"
2013,2,"i25","f","30",0,"E"
2013,3,"i25","f","30",0,"E"
2013,4,"i25","f","30",0,"E"
2014,1,"i25","f","30",0,"E"
2014,2,"i25","f","30",0,"E"
2014,3,"i25","f","30",0,"E"
2014,4,"i25","f","30",0,"E"
2015,1,"i25","f","30",0,"E"
2015,2,"i25","f","30",1,"E"
2015,3,"i25","f","30",0,"E"
2015,4,"i25","f","30",0,"E"
2016,1,"i25","f","30",0,"E"
2016,2,"i25","f","30",0,"E"
2016,3,"i25","f","30",0,"E"
2016,4,"i25","f","30",0,"E"
2012,2,"i25","f","31",0,"E"
2012,3,"i25","f","31",0,"E"
2012,4,"i25","f","31",0,"E"
2013,1,"i25","f","31",0,"E"
2013,2,"i25","f","31",0,"E"
2013,3,"i25","f","31",0,"E"
2013,4,"i25","f","31",0,"E"
2014,1,"i25","f","31",0,"E"
2014,2,"i25","f","31",0,"E"
2014,3,"i25","f","31",0,"E"
2014,4,"i25","f","31",0,"E"
2015,1,"i25","f","31",0,"E"
2015,2,"i25","f","31",0,"E"
2015,3,"i25","f","31",1,"E"
2015,4,"i25","f","31",1,"E"
2016,1,"i25","f","31",0,"E"
2016,2,"i25","f","31",0,"E"
2016,3,"i25","f","31",0,"E"
2016,4,"i25","f","31",0,"E"
2012,2,"i25","f","4",0,"E"
2012,3,"i25","f","4",0,"E"
2012,4,"i25","f","4",0,"E"
2013,1,"i25","f","4",0,"E"
2013,2,"i25","f","4",0,"E"
2013,3,"i25","f","4",0,"E"
2013,4,"i25","f","4",0,"E"
2014,1,"i25","f","4",0,"E"
2014,2,"i25","f","4",0,"E"
2014,3,"i25","f","4",0,"E"
2014,4,"i25","f","4",0,"E"
2015,1,"i25","f","4",0,"E"
2015,2,"i25","f","4",0,"E"
2015,3,"i25","f","4",0,"E"
2015,4,"i25","f","4",0,"E"
2016,1,"i25","f","4",0,"E"
2016,2,"i25","f","4",0,"E"
2016,3,"i25","f","4",0,"E"
2016,4,"i25","f","4",0,"E"
2012,2,"i25","f","5",0,"E"
2012,3,"i25","f","5",0,"E"
2012,4,"i25","f","5",0,"E"
2013,1,"i25","f","5",0,"E"
2013,2,"i25","f","5",0,"E"
2013,3,"i25","f","5",0,"E"
2013,4,"i25","f","5",0,"E"
2014,1,"i25","f","5",0,"E"
2014,2,"i25","f","5",0,"E"
2014,3,"i25","f","5",0,"E"
2014,4,"i25","f","5",0,"E"
2015,1,"i25","f","5",0,"E"
2015,2,"i25","f","5",0,"E"
2015,3,"i25","f","5",1,"E"
2015,4,"i25","f","5",0,"E"
2016,1,"i25","f","5",0,"E"
2016,2,"i25","f","5",0,"E"
2016,3,"i25","f","5",0,"E"
2016,4,"i25","f","5",0,"E"
2012,2,"i25","f","6",0,"E"
2012,3,"i25","f","6",0,"E"
2012,4,"i25","f","6",0,"E"
2013,1,"i25","f","6",0,"E"
2013,2,"i25","f","6",0,"E"
2013,3,"i25","f","6",0,"E"
2013,4,"i25","f","6",0,"E"
2014,1,"i25","f","6",0,"E"
2014,2,"i25","f","6",0,"E"
2014,3,"i25","f","6",0,"E"
2014,4,"i25","f","6",0,"E"
2015,1,"i25","f","6",0,"E"
2015,2,"i25","f","6",0,"E"
2015,3,"i25","f","6",0,"E"
2015,4,"i25","f","6",1,"E"
2016,1,"i25","f","6",0,"E"
2016,2,"i25","f","6",0,"E"
2016,3,"i25","f","6",0,"E"
2016,4,"i25","f","6",0,"E"
2012,2,"i25","f","7",0,"E"
2012,3,"i25","f","7",0,"E"
2012,4,"i25","f","7",0,"E"
2013,1,"i25","f","7",0,"E"
2013,2,"i25","f","7",0,"E"
2013,3,"i25","f","7",0,"E"
2013,4,"i25","f","7",0,"E"
2014,1,"i25","f","7",0,"E"
2014,2,"i25","f","7",0,"E"
2014,3,"i25","f","7",0,"E"
2014,4,"i25","f","7",0,"E"
2015,1,"i25","f","7",0,"E"
2015,2,"i25","f","7",1,"E"
2015,3,"i25","f","7",1,"E"
2015,4,"i25","f","7",0,"E"
2016,1,"i25","f","7",0,"E"
2016,2,"i25","f","7",0,"E"
2016,3,"i25","f","7",0,"E"
2016,4,"i25","f","7",0,"E"
2012,2,"i25","f","8",0,"E"
2012,3,"i25","f","8",0,"E"
2012,4,"i25","f","8",0,"E"
